game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves,player_one_illegal_moves_details,player_two_illegal_moves_details
1749382845-7220,;1. e4 e5 2. Nf3 Nc6 3. Bc4 a6 4. d3 Nf6 5. Ng5 Bb4+ 6. c3 O-O 7. cxb4 h6 8. Nf3 d6 9. O-O b5 10. Bb3 d5 11. exd5 Nd4 12. Nxd4 exd4 13. Qf3 Bg4 14. Qg3 Re8 15. Bd1 Bxd1 16. Rxd1 Qxd5 17. Bxh6 Nh5 18. Qg4 c5 19. bxc5 Re6 20. Bd2 Rae8 21. Na3 Rg6 22. Qh3 f5 23. Re1 Rb8 24. Re2 Rd8 25. Rae1 b4 26. Re8+ Rxe8 27. Rxe8+ Kf7 28. Re1 Kf8 29. Bxb4 Nf4 30. Qh8+ Qg8 31. Qxg8+ Kxg8 32. g3 a5 33. Bxa5 Nxd3 34. Rd1 Ra6 35. Rxd3 Kh7 36. Rxd4 Rc6 37. Rd5 Kg8 38. Rxf5 Ra6 39. Bb4 Rh6 40. c6 Rxc6 41. Rc5 Re6 42. Rc8+ Re8 43. Rxe8+ Kf7 44. Re7+ Kg6 45. Re6+ Kf5 46. Re7 g6 47. Rg7 Kg5 48. Rxg6+ Kxg6 49. h4 Kh6 50. g4 Kg7 51. h5 Kh6 52. g5+ Kxg5 53. h6 Kxh6 54. f3 Kh7 55. f4 Kg6 56. f5+ Kxf5 57. Kf2 Ke5 58. Ke3 Ke6 59. Kd3 Kd7 60. Kc3 Ke6 61. Kb3 Ke5 62. Ka4 Kd4 63. Kb5 Kd5 64. Kb6 Kd4 65. Kb7 Kd3 66. Kb8 Ke4 67. Kc8 Kd3 68. Kd8 Ke2 69. Ke8 Kd3 70. Kf8 Ke4 71. Kg8 Kd4 72. Kh8 Ke4 73. Kg8 Kd4 74. Kh8 Kd5 75. Kg8 Kd4 76. Kh8 Kd5 77. Kg8 Kd4 78. Kh8 Kd5 79. Kg8 Kd4,1/2-1/2,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,1/2,1/2,0,0,79,79,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,80,29.331522226333618,79,0,[],[]
1749382874-5607,;1. e4 e6 2. d4 d5 3. e5 a6 4. Nf3 h6 5. Bd3 Nc6 6. O-O Bd7 7. c3 Na7 8. Be3 a5 9. Nbd2 Ne7 10. Nb3 Ba4 11. Qd2 Nec6 12. Nc5 Bxc5 13. dxc5 Ne7 14. b3 Bc6 15. Nd4 Bd7 16. f4 Nf5 17. Nxf5 exf5 18. Bd4 Nc6 19. Rae1 Be6 20. Bb5 g6 21. Bxc6+ bxc6 22. Qe2 Qe7 23. Qf3 Qh4 24. g3 Qh3 25. Qg2 Qxg2+ 26. Kxg2 h5 27. h4 Ke7 28. Rb1 a4 29. b4 Rhb8 30. a3 Bc8 31. Rfe1 Ba6 32. Kf3 Ra7 33. e6 Bd3 34. Rb2 f6 35. Re3 Bc4 36. Rb1 Raa8 37. Rbe1 Rh8 38. R1e2 Bxe2+ 39. Rxe2 Rh6 40. Re1 Rg8 41. Re2 g5 42. fxg5 fxg5 43. hxg5 Rxg5 44. Be3 f4 45. Bxf4 Rf6 46. Kg2 Rxf4 47. Re3 Rf6 48. Re2 h4 49. Re3 Rfg6 50. Kf2 Rxg3 51. Rxg3 Rxg3 52. Ke2 Kxe6 53. Kd2 h3 54. Kc2 h2 55. Kb2 Rg2+ 56. Kc1 Ke5 57. Kd1 h1=R#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,57,57,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,58,28.941606760025024,57,0,[],[]
1749382889-1387,;1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Qb6 5. Nf3 Bd7 6. Bd3 Bb5 7. O-O Ba6 8. Bxa6 Qxa6 9. Nbd2 cxd4 10. cxd4 Nc6 11. Nb3 Qb6 12. Be3 a5 13. Rc1 Nge7 14. Nc5 Nc8 15. Qd2 Be7 16. Rc2 h6 17. Rfc1 N8a7 18. Nd3 O-O 19. Nf4 Rfc8 20. Nh5 Nb5 21. Bxh6 g6 22. Nf6+ Bxf6 23. exf6 Qd8 24. Bg7 Nc3 25. bxc3 e5 26. dxe5 d4 27. cxd4 Nxd4 28. Nxd4 Qf8 29. Rxc8 Qxc8 30. Rxc8+ Kh7 31. Rxa8 b5 32. Rh8+,1-0,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,1,0,0,0,32,32,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,32,15.029935836791992,32,0,[],[]
1749382922-1617,;1. e4 e6 2. d4 c5 3. d5 d6 4. c4 Be7 5. Nc3 exd5 6. cxd5 Bf6 7. Bd3 Bxc3+ 8. bxc3 Nd7 9. Ne2 Rb8 10. O-O Ne7 11. f4 a6 12. a4 f5 13. exf5 b5 14. axb5 axb5 15. c4 bxc4 16. Bxc4 Nxf5 17. Ng3 O-O 18. Nxf5 Rxf5 19. Qg4 Rf7 20. f5 Ne5 21. Qe4 Qb6 22. Bf4 Nxc4 23. Qxc4 Rxf5 24. Rab1 Qxb1 25. Rxb1 Rxb1+ 26. Kf2 Rb4 27. Qc3 Rfxf4+ 28. Kg3 Bb7 29. Qe3 Rbe4 30. Qb3 Rb4 31. Qe3 Bxd5 32. Qe8+ Rf8 33. Qd7 Bf7 34. Qxd6 Re8 35. Qxc5 Rbb8 36. h3 Rbd8 37. Kh2 Re6 38. Qc7 Ree8 39. Qc6 Rc8 40. Qd7 Rc5 41. Qd6 Rd5 42. Qc6 Rdd8 43. Qc7 Rb8 44. Qc6 h5 45. Qc7 h4 46. Qc6 Rb3 47. Qc7 Rg3 48. Qc6 Rg5 49. Qc7 Rge5 50. Qc6 R5e6 51. Qc7 Re5 52. Qc6 R5e6 53. Qc7 Re2 54. Qc6 Rd2 55. Qc5 Rd5 56. Qc6 g6 57. Qc4 Rd6 58. Qxh4 Rd5 59. Qg3 Re2 60. Qf3 Rde5 61. Qf4 Bd5 62. Qg3 Rxg2+ 63. Qxg2 Bxg2 64. Kxg2 Re3 65. Kf2 Rxh3 66. Kg2 Ra3 67. Kf2 Kh7 68. Kg2 Kg7 69. Kf2 Ra2+ 70. Kg3 Ra7 71. Kf3 Ra3+ 72. Kg2 g5 73. Kf2 Kh6 74. Kg2 Kh7 75. Kf2 Kg6 76. Kg2 Kh7 77. Kf2 g4 78. Kg2 Kg6 79. Kf2 Kh7 80. Kg2 Kg6 81. Kf2 Kh5 82. Kg2 Kh6 83. Kf2 Kh5 84. Kg2 g3 85. Kf1 Ra2 86. Kg1 Kg4 87. Kf1 Kh3 88. Ke1 g2 89. Kd1 g1=R#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,89,89,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,90,33.35056281089783,89,0,[],[]
1749382941-3592,;1. e4 Nf6 2. e5 Ng8 3. d4 d5 4. Nf3 Bf5 5. Bd3 Qd7 6. O-O a6 7. Nc3 Bg4 8. h3 Bxf3 9. Qxf3 e6 10. Bg5 Nc6 11. Be3 Nb4 12. a3 Nxd3 13. cxd3 Ne7 14. Rac1 Nf5 15. Ne2 Nh4 16. Qg4 Be7 17. Bg5 Bxg5 18. Qxg5 Ng6 19. h4 h5 20. Nf4 Nxf4 21. Qxf4 c6 22. Qg5 Kf8 23. Rc3 Qe7 24. Qg3 Rc8 25. Rfc1 Rd8 26. b4 Rh6 27. a4 Qxb4 28. Qg5 Ra8 29. Rb3 Qxb3 30. Qd8+ Rxd8 31. Rb1 Qxb1+ 32. Kh2 Rg6 33. Kh3 Rc8 34. Kh2 b5 35. Kh3 Qf1 36. Kh2 Qxg2#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,36,36,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,37,18.671690702438354,36,0,[],[]
1749382957-1130,;1. e4 Nf6 2. e5 Ne4 3. d3 Nxf2 4. Kxf2 e6 5. Nf3 f6 6. Be2 fxe5 7. Rf1 Be7 8. Kg1 Nc6 9. Nc3 d5 10. Bg5 Bxg5 11. Nxg5 Qxg5 12. Bh5+ Ke7 13. Qf3 Nd4 14. Qf7+ Kd6 15. Nb5+ Nxb5 16. c4 Bd7 17. cxb5 Raf8 18. Qxf8+ Rxf8 19. Rxf8 Bxb5 20. Raf1 Qxh5 21. Rd8+ Ke7 22. Rdf8 Kd6 23. R8f7 Qg5 24. R7f3 Qh6 25. Rg3 b6 26. Rff3 d4 27. Rh3 Qd2 28. Rf2 Qg5 29. Rhf3 Qh6 30. Rf7 Qe3 31. Rxg7 Bxd3 32. Rg3 Qe1+ 33. Rf1 Qxf1#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,2,0,32,33,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,34,16.184159994125366,33,0,"[{'move_number': 32, 'attempted_move': 'Rff7', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Rff7' in 8/p1p3Rp/1p1kp3/4p3/3p4/3bq3/PP3RPP/6K1 w - - 0 32"", 'attempt': 1}, {'move_number': 32, 'attempted_move': 'Rff7', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Rff7' in 8/p1p3Rp/1p1kp3/4p3/3p4/3bq3/PP3RPP/6K1 w - - 0 32"", 'attempt': 2}]",[]
1749382964-8448,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Qe2 Qh4 5. g3 Qe7 6. Qxe4 d6 7. Bb5+ c6 8. Bxc6+ Nxc6 9. Nxc6 Qxe4+ 10. Kd1 Qf3+ 11. Ke1 Qe4+ 12. Kd1 Qxh1+ 13. Ke2 Qe4+ 14. Kd1 Bg4+ 15.,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,5,0,14,15,False,False,True,False,adam_lichess_8layers.pt vs. Stockfish 1,15,7.099200248718262,15,0,"[{'move_number': 15, 'attempted_move': 'Kc1', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc1' in r3kb1r/pp3ppp/2Np4/8/4q1b1/6P1/PPPP1P1P/RNBK4 w kq - 4 15"", 'attempt': 1}, {'move_number': 15, 'attempted_move': 'Kc1', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc1' in r3kb1r/pp3ppp/2Np4/8/4q1b1/6P1/PPPP1P1P/RNBK4 w kq - 4 15"", 'attempt': 2}, {'move_number': 15, 'attempted_move': 'Kc1', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc1' in r3kb1r/pp3ppp/2Np4/8/4q1b1/6P1/PPPP1P1P/RNBK4 w kq - 4 15"", 'attempt': 3}, {'move_number': 15, 'attempted_move': 'Kc1', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc1' in r3kb1r/pp3ppp/2Np4/8/4q1b1/6P1/PPPP1P1P/RNBK4 w kq - 4 15"", 'attempt': 4}, {'move_number': 15, 'attempted_move': 'Kc1', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kc1' in r3kb1r/pp3ppp/2Np4/8/4q1b1/6P1/PPPP1P1P/RNBK4 w kq - 4 15"", 'attempt': 5}]",[]
1749382988-1232,;1. e4 e6 2. d4 Nf6 3. e5 Ne4 4. Bd3 f5 5. exf6 Nxf6 6. Bg5 c5 7. dxc5 Nc6 8. Nf3 Bxc5 9. O-O Qc7 10. Bxf6 gxf6 11. Nc3 O-O 12. Ne4 d6 13. Nxc5 b5 14. Ne4 Rb8 15. Nxf6+ Rxf6 16. Ng5 h6 17. Ne4 Rf8 18. Qg4+ Kh8 19. Qg6 Rd8 20. Qxh6+ Kg8 21. Nf6+ Kf7 22. Nh7 d5 23. Qf6+ Kg8 24. Qg6+ Qg7 25. Nf6+ Kf8 26. Qxg7+ Kxg7 27. Nh5+ Kf8 28. Nf4 Kg8 29. Nxe6 Bxe6 30. Rfe1 Bf7 31. Re3 d4 32. Rg3+ Kf8 33. Re1 Rb6 34. Rf3 Nb4 35. Bg6 Rxg6 36. Re4 Kg8 37. Ref4 Nxc2 38. Rxf7 d3 39. Rf8+ Rxf8 40. Rxf8+ Kxf8 41. g3 d2 42. Kg2 d1=Q 43. h4 Rg7 44. Kh3 Qh1#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,44,44,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,45,23.456345081329346,44,0,[],[]
1749383019-8712,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nc6 4. Nxc6 bxc6 5. d3 d5 6. exd5 Bg4 7. Be2 Qe7 8. Be3 Qb4+ 9. Nc3 O-O-O 10. Bxg4+ Nxg4 11. Qxg4+ Qxg4 12. O-O Qh5 13. dxc6 Rd6 14. Bxa7 Rxc6 15. Rfe1 Ra6 16. Be3 Bd6 17. g3 Re8 18. Ne4 Bf8 19. a3 f5 20. Nc5 Rg6 21. Bf4 Rc6 22. Rxe8+ Qxe8 23. Nb3 Rxc2 24. Nd4 Rxb2 25. Nxf5 Rc2 26. Nd4 Rb2 27. a4 Qh5 28. a5 Rb8 29. a6 Ra8 30. Ne6 Bd6 31. Bxd6 cxd6 32. Nxg7 Qe5 33. Rc1+ Kd7 34. Rb1 Kc8 35. Rb7 Qe1+ 36. Kg2 Qe2 37. Rb6 Qc2 38. Rxd6 Qc3 39. Rd5 Rxa6 40. Nf5 Qf6 41. Ne3 h6 42. Rf5 Qa1 43. Rf8+ Kd7 44. Rf7+ Kc8 45. Rf8+ Kd7 46. Rf7+ Kc6 47. Rf4 Ra4 48. Rf5 Ra8 49. Rf4 Rc8 50. Rc4+ Kb7 51. Rb4+ Kc6 52. Rc4+ Kd7 53. Rxc8 Kxc8 54. Nf5 Qa2 55. Nxh6 Qe6 56. Ng4 Qxg4 57. h3 Qe2 58. h4 Qd2 59. Kh3 Qh6 60. Kg4 Kc7 61. Kh3 Kd7 62. Kg4 Qd2 63. Kh3 Qc2 64. Kg4 Qa2 65. Kh3 Ke7 66. Kg4 Qe2+ 67. Kh3 Qf3 68. Kh2 Qxf2+ 69. Kh3 Ke6 70. Kg4 Qf5#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,70,70,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,71,31.507429599761963,70,0,[],[]
1749383052-5513,;1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ Bd7 7. Bxd7+ Qxd7 8. Nc3 Nxd5 9. Nxd5 Qxd5 10. O-O Nc6 11. d3 h5 12. Qf3 Rd8 13. Qxd5 Rxd5 14. Be3 f6 15. Ne4 h4 16. h3 Nd4 17. Bxd4 exd4 18. Rfe1 Be7 19. Nd2 Rb5 20. b3 Kd8 21. Nc4 Bb4 22. Re4 Kc8 23. a3 Bc3 24. Rb1 Kd7 25. a4 Rf5 26. Rg4 Rg5 27. Rxg5 fxg5 28. Ne5+ Kc8 29. Nf7 Re8 30. Nxg5 Re2 31. Ne4 b6 32. Kf1 Rxc2 33. Nxc3 dxc3 34. Re1 Rb2 35. Re3 Kb7 36. d4 Rb1+ 37. Ke2 c2 38. Rc3 c1=B 39. Rxc1 Rxc1 40. Kd2 Rf1 41. Ke2 Rb1 42. Kd2 Rb2+ 43. Kc3 Rb1 44. Kc2 Rf1 45. Kd2 Ka8 46. Ke2 Rb1 47. Kd2 Rb2+ 48. Kc3 Rxf2 49. Kd3 c6 50. Ke3 Rb2 51. Kf3 Rxb3+ 52. Kg4 c5 53. dxc5 bxc5 54. Kxh4 Rb8 55. Kg4 Rb4+ 56. Kf3 Rb8 57. Ke3 a5 58. Kd3 Rb4 59. Kc3 Rxa4 60. Kb3 Rd4 61. Kc3 Rb4 62. Kd3 a4 63. Kc3 Ka7 64. Kd3 Rd4+ 65. Kc3 Rb4 66. Kd3 Ka8 67. Kc3 g6 68. Kd3 a3 69. Kc3 a2 70. Kd3 a1=Q 71. Ke3 Qa3+ 72. Kf2 Rb2+ 73. Kg1 Qg3 74. Kf1 Qf4+ 75. Kg1 Qf2+ 76. Kh2 Qxg2#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,76,76,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,77,32.29139184951782,76,0,[],[]
1749383069-3212,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nc6 4. Nxc6 dxc6 5. d3 Be6 6. Be2 Bd6 7. O-O Nd7 8. f4 f6 9. f5 Bf7 10. Bh5 Qe7 11. Bxf7+ Qxf7 12. Nc3 O-O-O 13. Be3 a6 14. a3 g5 15. b4 Rhe8 16. Na4 Rg8 17. c4 Be5 18. Rb1 Rg7 19. d4 Bf4 20. Bxf4 gxf4 21. Rxf4 Rdg8 22. Rf2 Qxc4 23. Nc5 Nxc5 24. bxc5 h5 25. Qb3 Qxd4 26. Qxb7+ Kd7 27. Qxa6 Rxg2+ 28. Kh1 Rxh2+ 29. Rxh2 Qxe4+ 30. Rg2 Qxg2#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,30,30,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,31,16.778465747833252,30,0,[],[]
1749383097-3460,;1. e4 d5 2. exd5 e5 3. dxe6 Bxe6 4. Nf3 Be7 5. Be2 c5 6. O-O a6 7. d4 Nf6 8. dxc5 Qc7 9. Be3 Bxc5 10. Bxc5 Qxc5 11. Nc3 Nc6 12. Qd2 h6 13. Rad1 Rd8 14. Qe3 Qxe3 15. fxe3 Rxd1 16. Rxd1 Ng4 17. e4 O-O 18. h3 Nf6 19. e5 Nd7 20. Nd5 Ndxe5 21. Nxe5 Nxe5 22. Ne7+ Kh8 23. Bf3 Nxf3+ 24. gxf3 g6 25. Kf2 Bxa2 26. b3 Kg7 27. Ra1 Rd8 28. Rxa2 Kf6 29. Nd5+ Rxd5 30. c4 Rd1 31. Re2 g5 32. Re3 Rb1 33. Kg3 Rg1+ 34. Kf2 Rh1 35. Kg2 Rc1 36. Rd3 Ke6 37. Rd4 Rc3 38. Re4+ Kd6 39. Rd4+ Kc6 40. Re4 Rxb3 41. Re7 Rb4 42. Rxf7 Rxc4 43. Rf6+ Kc5 44. Rxh6 a5 45. Rh5 b6 46. Rxg5+ Kb4 47. Rg4 a4 48. Rxc4+ Kxc4 49. h4 a3 50. h5 a2 51. h6 Kd5 52. h7 a1=Q 53. h8=Q Qxh8 54. Kf2 b5 55. Ke3 Qe5+ 56. Kf2 Qh8 57. Ke3 Qd4+ 58. Ke2 b4 59. Kf1 Qh8 60. Ke2 Qd4 61. Kf1 Qd2 62. Kg1 b3 63. Kf1 Qc2 64. Kg1 b2 65. Kf1 Kc4 66. Kg1 Kd5 67. Kf1 b1=R#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,67,67,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,68,28.166747093200684,67,0,[],[]
1749383123-7286,;1. e4 d5 2. exd5 e5 3. dxe6 Bxe6 4. Nf3 Nc6 5. Bb5 Nf6 6. O-O Be7 7. d4 Qd6 8. c4 O-O-O 9. d5 a6 10. Ba4 Nxd5 11. cxd5 Bxd5 12. Nc3 Nb4 13. Nxd5 Qxd5 14. Qxd5 Rxd5 15. Bb3 Rh5 16. Bxf7 Rc5 17. Be3 Nd3 18. Bxc5 Bxc5 19. Rad1 Nf4 20. Rfe1 Rf8 21. Bb3 Bb4 22. Re4 Bc5 23. Rxf4 Rxf4 24. Rd5 Bb6 25. Rf5 Kd8 26. Rxf4 g6 27. Rf7 Ba5 28. Rxh7 Bb4 29. Rh6 Bd6 30. Rxg6 Ke7 31. Rg7+ Kf8 32. Rf7+ Ke8 33. Ng5 Be5 34. Rf5 Bd6 35. Ne6 c6 36. Ng7+ Kd8 37. Rf7 Kc8 38. Nf5 Bc5 39. Ne7+ Kd8 40. Ng6 b5 41. Ne5 Ke8 42. Rf3 Ke7 43. Nxc6+ Kd6 44. Na5 Bb4 45. Nb7+ Ke7 46. Rf7+ Ke8 47. Rf4 Bd2 48. Re4+ Kf8 49. Nd6 Kg7 50. Nf5+ Kf8 51. Re7 Bb4 52. Rf7+ Ke8 53. Re7+ Kd8 54. Re4 Bf8 55. Rd4+ Kc7 56. Rd5 Bb4 57. Re5 Kb7 58. Re6 Bd2 59. Re7+ Kb8 60. Re8+ Kc7 61. Re7+ Kd8 62. Re6 Bf4 63. Rxa6 Bb8 64. Ra8 Kd7 65. Rxb8 Kc6 66. Rxb5 Kxb5 67. h4 Kc5 68. h5 Kb5 69. h6 Ka6 70. h7 Kb7 71. h8=Q Ka7 72. Qd4+ Ka6 73. Qd6+ Kb5 74. Qd5+ Kb6 75. Qd6+ Ka7 76. Qc7+ Ka8 77. Qc8+ Ka7 78. Qc7+ Ka8 79. Qc8+ Ka7 80. Qc7+ Ka8 81. Qc8+ Ka7 82. Qc7+ Ka8 83. Qc8+ Ka7 84. Qc7+,1/2-1/2,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,1/2,1/2,0,0,84,84,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,84,26.334954977035522,84,0,[],[]
1749383147-4173,;1. e4 Nf6 2. e5 Ng8 3. d4 d5 4. Nf3 Bg4 5. Be2 e6 6. O-O Bxf3 7. Bxf3 a6 8. c4 c6 9. cxd5 exd5 10. Nc3 a5 11. Bf4 Na6 12. a3 Nc7 13. Re1 Ne6 14. Bg3 Nh6 15. Bg4 Nxg4 16. Qxg4 g6 17. f4 Ng7 18. Bh4 Qd7 19. Qxd7+ Kxd7 20. Bf6 a4 21. Bxg7 Bxg7 22. Nxa4 Rxa4 23. b3 Raa8 24. b4 Rhe8 25. Rec1 Bh6 26. g3 f6 27. Kf2 Bf8 28. Kf3 Rec8 29. Rc3 h5 30. h3 Re8 31. g4 fxe5 32. fxe5 Kc7 33. gxh5 Re6 34. Kg4 gxh5+ 35. Kxh5 Be7 36. Rg1 Rh8+ 37. Kg4 Rg6+ 38. Kf3 Rxg1 39. Kf2 Rg6 40. Rg3 Bh4 41. Kf3 Rf8+ 42. Kg2 Rxg3+ 43. Kh2 Rf2+ 44. Kh1 Rxa3 45. e6 Rf8 46. e7 Ra1+ 47. Kg2 Ra2+ 48. Kg1 Ra1+ 49. Kg2 Ra2+ 50. Kg1 Rg8+ 51. Kf1 Rf2+ 52. Ke1 Rg1#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,52,52,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,53,23.956789255142212,52,0,[],[]
1749383174-4201,;1. e4 e5 2. Nf3 d6 3. Bc4 Nc6 4. d3 Be7 5. Nc3 Na5 6. Bb3 a6 7. Be3 b5 8. a3 Nxb3 9. cxb3 c5 10. Nd5 Nf6 11. Nxe7 Qxe7 12. O-O h6 13. h3 Qe6 14. Nh2 O-O 15. f4 Ra7 16. f5 Qe8 17. Ng4 Qd8 18. Nxf6+ Qxf6 19. Qg4 Re7 20. Rf3 Rd8 21. Rg3 Rc7 22. Rf1 d5 23. exd5 Kh7 24. Qe4 Bb7 25. Rgf3 Bxd5 26. Qg4 Bxf3 27. Rxf3 Rc6 28. Qe4 Kh8 29. g4 Rc7 30. Kg2 Kg8 31. Kg3 Rcc8 32. h4 Qc6 33. Qxe5 Rxd3 34. g5 Re8 35. Qf4 Re4 36. Qb8+ Re8 37. Qf4 h5 38. g6 Qd5 39. gxf7+ Kxf7 40. Qc7+ Re7 41. Qf4 Re8 42. Qc7+ Re7 43. Qf4 Kg8 44. Qb8+ Kh7 45. Qf4 a5 46. Qg5 Re4 47. Qxh5+ Kg8 48. Qe8+ Rxe8 49. f6 Rexe3 50. f7+ Kf8 51. Kg4 Qxf3+ 52. Kg5 Rd4 53. h5 Re5+ 54. Kg6 Qxh5#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,54,54,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,55,26.99636745452881,54,0,[],[]
1749383205-5478,;1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Qb6 6. Be2 cxd4 7. cxd4 Nge7 8. O-O h6 9. Nc3 Bd7 10. Na4 Qd8 11. Nc5 Nf5 12. Nxb7 Qc7 13. Nc5 Nfxd4 14. Nxd4 Nxd4 15. Qxd4 Qxc5 16. Qxc5 Bxc5 17. Be3 Bb6 18. Bxb6 axb6 19. a3 Ke7 20. Rac1 Rhc8 21. Rxc8 Bxc8 22. Rc1 Ke8 23. Bb5+ Bd7 24. Bxd7+ Kxd7 25. f4 g5 26. g3 gxf4 27. gxf4 Ra5 28. Kf2 Ra4 29. Kf3 h5 30. h4 b5 31. Rc5 Re4 32. Rxb5 Re1 33. Rb7+ Ke8 34. Rb8+ Ke7 35. Rb7+ Ke8 36. Rb8+ Ke7 37. Rb7+ Ke8 38. Rb8+ Kd7 39. Rb7+ Kd8 40. Rxf7 Rb1 41. Rb7 Kc8 42. Rb3 Kc7 43. Ke3 Rh1 44. Rc3+ Kb7 45. Rb3+ Ka7 46. Rb4 Rh2 47. b3 Rxh4 48. a4 Rh1 49. a5 Rd1 50. Rb6 Rc1 51. Rxe6 Ra1 52. Rd6 Rxa5 53. Rh6 Ra1 54. Rxh5 Kb7 55. Rh7+ Ka6 56. Rh6+ Kb7 57. Rd6 Ra3 58. Rxd5 Ra6 59. Rd6 Rb6 60. Rxb6+ Kxb6 61. Ke4 Kc7 62. f5 Kd7 63. e6+ Ke7 64. Ke5 Kf8 65. f6 Kg8 66. Kd6 Kh7 67. Kd7 Kg6 68. e7 Kf5 69. e8=Q Kg5 70. f7 Kf5 71. f8=Q+ Kg4 72. Qef7 Kg5 73. Q7g7+ Kh5 74. Qfh8#,1-0,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,1,0,0,0,74,74,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,74,31.40371608734131,74,0,[],[]
